ID_ADDRESS,ENERTSTAMP,GENERATION_kWh
74,2020-11-28 07:00:00.000000,0
256,2020-11-28 07:00:00.000000,0.013
62,2020-11-28 08:00:00.000000,0.889
72,2020-11-28 08:00:00.000000,0.089
74,2020-11-28 08:00:00.000000,0.238
256,2020-11-28 08:00:00.000000,0.121
62,2020-11-28 09:00:00.000000,1.344
72,2020-11-28 09:00:00.000000,0.2
74,2020-11-28 09:00:00.000000,0.478
256,2020-11-28 09:00:00.000000,0.295
62,2020-11-28 10:00:00.000000,2.808
72,2020-11-28 10:00:00.000000,0.453
74,2020-11-28 10:00:00.000000,0
256,2020-11-28 10:00:00.000000,0.576
62,2020-11-28 11:00:00.000000,3.101
72,2020-11-28 11:00:00.000000,0.604
74,2020-11-28 11:00:00.000000,0
256,2020-11-28 11:00:00.000000,0.709
62,2020-11-28 12:00:00.000000,3.494
72,2020-11-28 12:00:00.000000,0.733
74,2020-11-28 12:00:00.000000,0.817
256,2020-11-28 12:00:00.000000,0.779
62,2020-11-28 13:00:00.000000,3.055
72,2020-11-28 13:00:00.000000,0.655
74,2020-11-28 13:00:00.000000,0
256,2020-11-28 13:00:00.000000,0.757
62,2020-11-28 14:00:00.000000,1.554
72,2020-11-28 14:00:00.000000,0.665
74,2020-11-28 14:00:00.000000,0.687
256,2020-11-28 14:00:00.000000,0.755
62,2020-11-28 15:00:00.000000,0.729
72,2020-11-28 15:00:00.000000,0.101
74,2020-11-28 15:00:00.000000,0.246
256,2020-11-28 15:00:00.000000,0.309
62,2020-11-28 16:00:00.000000,0.032
72,2020-11-28 16:00:00.000000,0.003
74,2020-11-28 16:00:00.000000,0
256,2020-11-28 16:00:00.000000,0
62,2020-11-28 17:00:00.000000,0.059
72,2020-11-28 17:00:00.000000,0
74,2020-11-28 17:00:00.000000,0.001
256,2020-11-28 17:00:00.000000,0
62,2020-11-28 18:00:00.000000,0.035
72,2020-11-28 18:00:00.000000,0
74,2020-11-28 18:00:00.000000,0.001
256,2020-11-28 18:00:00.000000,0
62,2020-11-28 19:00:00.000000,0
72,2020-11-28 19:00:00.000000,0
74,2020-11-28 19:00:00.000000,0
256,2020-11-28 19:00:00.000000,0
62,2020-11-28 20:00:00.000000,0
72,2020-11-28 20:00:00.000000,0
74,2020-11-28 20:00:00.000000,0
256,2020-11-28 20:00:00.000000,0
62,2020-11-28 21:00:00.000000,0
72,2020-11-28 21:00:00.000000,0
74,2020-11-28 21:00:00.000000,0
256,2020-11-28 21:00:00.000000,0
62,2020-11-28 22:00:00.000000,0
72,2020-11-28 22:00:00.000000,0
74,2020-11-28 22:00:00.000000,0
256,2020-11-28 22:00:00.000000,0
62,2020-11-28 23:00:00.000000,0
72,2020-11-28 23:00:00.000000,0
74,2020-11-28 23:00:00.000000,0
256,2020-11-28 23:00:00.000000,0
62,2020-11-29 00:00:00.000000,0
72,2020-11-29 00:00:00.000000,0
74,2020-11-29 00:00:00.000000,0
256,2020-11-29 00:00:00.000000,0
62,2020-11-29 01:00:00.000000,0
72,2020-11-29 01:00:00.000000,0
74,2020-11-29 01:00:00.000000,0
256,2020-11-29 01:00:00.000000,0
62,2020-11-29 02:00:00.000000,0
72,2020-11-29 02:00:00.000000,0
74,2020-11-29 02:00:00.000000,0
256,2020-11-29 02:00:00.000000,0
62,2020-11-29 03:00:00.000000,0
72,2020-11-29 03:00:00.000000,0
74,2020-11-29 03:00:00.000000,0
256,2020-11-29 03:00:00.000000,0
62,2020-11-29 04:00:00.000000,0
72,2020-11-29 04:00:00.000000,0
74,2020-11-29 04:00:00.000000,0
256,2020-11-29 04:00:00.000000,0
62,2020-11-29 05:00:00.000000,0
72,2020-11-29 05:00:00.000000,0
74,2020-11-29 05:00:00.000000,0
256,2020-11-29 05:00:00.000000,0
62,2020-11-29 06:00:00.000000,0
72,2020-11-29 06:00:00.000000,0
74,2020-11-29 06:00:00.000000,0
256,2020-11-29 06:00:00.000000,0
62,2020-11-29 07:00:00.000000,0.096
72,2020-11-29 07:00:00.000000,0.023
74,2020-11-29 07:00:00.000000,0
256,2020-11-29 07:00:00.000000,0.016
62,2020-11-29 08:00:00.000000,0.797
72,2020-11-29 08:00:00.000000,0.122
74,2020-11-29 08:00:00.000000,0.114
256,2020-11-29 08:00:00.000000,0.11
62,2020-11-29 09:00:00.000000,1.707
72,2020-11-29 09:00:00.000000,0.263
74,2020-11-29 09:00:00.000000,0.3
256,2020-11-29 09:00:00.000000,0.295
62,2020-11-29 10:00:00.000000,2.23
72,2020-11-29 10:00:00.000000,0.424
74,2020-11-29 10:00:00.000000,0.628
256,2020-11-29 10:00:00.000000,0.541
62,2020-11-29 11:00:00.000000,3.165
72,2020-11-29 11:00:00.000000,0.573
74,2020-11-29 11:00:00.000000,0
256,2020-11-29 11:00:00.000000,0.689
62,2020-11-29 12:00:00.000000,3.32
72,2020-11-29 12:00:00.000000,0.7
74,2020-11-29 12:00:00.000000,0.82
256,2020-11-29 12:00:00.000000,0.747
62,2020-11-29 13:00:00.000000,3.32
72,2020-11-29 13:00:00.000000,0.737
74,2020-11-29 13:00:00.000000,0.817
256,2020-11-29 13:00:00.000000,0.748
62,2020-11-29 14:00:00.000000,2.45
72,2020-11-29 14:00:00.000000,0.683
74,2020-11-29 14:00:00.000000,0.743
256,2020-11-29 14:00:00.000000,0.667
62,2020-11-29 15:00:00.000000,0.991
72,2020-11-29 15:00:00.000000,0.371
74,2020-11-29 15:00:00.000000,0.422
256,2020-11-29 15:00:00.000000,0.422
62,2020-11-29 16:00:00.000000,0.171
72,2020-11-29 16:00:00.000000,0.053
74,2020-11-29 16:00:00.000000,0
256,2020-11-29 16:00:00.000000,0.036
62,2020-11-29 17:00:00.000000,0.125
72,2020-11-29 17:00:00.000000,0.022
74,2020-11-29 17:00:00.000000,0
256,2020-11-29 17:00:00.000000,0.017
62,2020-11-29 18:00:00.000000,0.04
72,2020-11-29 18:00:00.000000,0.003
74,2020-11-29 18:00:00.000000,0
256,2020-11-29 18:00:00.000000,0
62,2020-11-29 19:00:00.000000,0
72,2020-11-29 19:00:00.000000,0
74,2020-11-29 19:00:00.000000,0
256,2020-11-29 19:00:00.000000,0
62,2020-11-29 20:00:00.000000,0
72,2020-11-29 20:00:00.000000,0
74,2020-11-29 20:00:00.000000,0
256,2020-11-29 20:00:00.000000,0
62,2020-11-29 21:00:00.000000,0
72,2020-11-29 21:00:00.000000,0
74,2020-11-29 21:00:00.000000,0
256,2020-11-29 21:00:00.000000,0
62,2020-11-29 22:00:00.000000,0
72,2020-11-29 22:00:00.000000,0
74,2020-11-29 22:00:00.000000,0
256,2020-11-29 22:00:00.000000,0
62,2020-11-29 23:00:00.000000,0
72,2020-11-29 23:00:00.000000,0
74,2020-11-29 23:00:00.000000,0
256,2020-11-29 23:00:00.000000,0
62,2020-11-30 00:00:00.000000,0
72,2020-11-30 00:00:00.000000,0
74,2020-11-30 00:00:00.000000,0
256,2020-11-30 00:00:00.000000,0
62,2020-11-30 01:00:00.000000,0
72,2020-11-30 01:00:00.000000,0
74,2020-11-30 01:00:00.000000,0
256,2020-11-30 01:00:00.000000,0
62,2020-11-30 02:00:00.000000,0
72,2020-11-30 02:00:00.000000,0
74,2020-11-30 02:00:00.000000,0
256,2020-11-30 02:00:00.000000,0
62,2020-11-30 03:00:00.000000,0
72,2020-11-30 03:00:00.000000,0
74,2020-11-30 03:00:00.000000,0
256,2020-11-30 03:00:00.000000,0
62,2020-11-30 04:00:00.000000,0
72,2020-11-30 04:00:00.000000,0
74,2020-11-30 04:00:00.000000,0
256,2020-11-30 04:00:00.000000,0
62,2020-11-30 05:00:00.000000,0
72,2020-11-30 05:00:00.000000,0
74,2020-11-30 05:00:00.000000,0
256,2020-11-30 05:00:00.000000,0
62,2020-11-30 06:00:00.000000,0
72,2020-11-30 06:00:00.000000,0
74,2020-11-30 06:00:00.000000,0
256,2020-11-30 06:00:00.000000,0
62,2020-11-30 07:00:00.000000,0.131
72,2020-11-30 07:00:00.000000,0.022
74,2020-11-30 07:00:00.000000,0.04
256,2020-11-30 07:00:00.000000,0.025
62,2020-11-30 08:00:00.000000,1.009
72,2020-11-30 08:00:00.000000,0.089
74,2020-11-30 08:00:00.000000,0.215
256,2020-11-30 08:00:00.000000,0.139
62,2020-11-30 09:00:00.000000,1.112
72,2020-11-30 09:00:00.000000,0.19
74,2020-11-30 09:00:00.000000,0.49
256,2020-11-30 09:00:00.000000,0.385
62,2020-11-30 10:00:00.000000,1.111
72,2020-11-30 10:00:00.000000,0.41
74,2020-11-30 10:00:00.000000,0
256,2020-11-30 10:00:00.000000,0.576
62,2020-11-30 11:00:00.000000,1.586
72,2020-11-30 11:00:00.000000,0.333
74,2020-11-30 11:00:00.000000,0
256,2020-11-30 11:00:00.000000,0.7
62,2020-11-30 12:00:00.000000,1.695
72,2020-11-30 12:00:00.000000,0.358
74,2020-11-30 12:00:00.000000,0.799
256,2020-11-30 12:00:00.000000,0.567
62,2020-11-30 13:00:00.000000,1.275
72,2020-11-30 13:00:00.000000,0.301
74,2020-11-30 13:00:00.000000,0
256,2020-11-30 13:00:00.000000,0.4
62,2020-11-30 14:00:00.000000,1.26
72,2020-11-30 14:00:00.000000,0.234
74,2020-11-30 14:00:00.000000,0.138
256,2020-11-30 14:00:00.000000,0.104
62,2020-11-30 15:00:00.000000,0.959
72,2020-11-30 15:00:00.000000,0.236
74,2020-11-30 15:00:00.000000,0.305
256,2020-11-30 15:00:00.000000,0.294
62,2020-11-30 16:00:00.000000,0.792
72,2020-11-30 16:00:00.000000,0.099
74,2020-11-30 16:00:00.000000,0
256,2020-11-30 16:00:00.000000,0.135
62,2020-11-30 17:00:00.000000,0.16
72,2020-11-30 17:00:00.000000,0.014
74,2020-11-30 17:00:00.000000,0.033
256,2020-11-30 17:00:00.000000,0.017
62,2020-11-30 18:00:00.000000,0.021
72,2020-11-30 18:00:00.000000,0
74,2020-11-30 18:00:00.000000,0.002
256,2020-11-30 18:00:00.000000,0
62,2020-11-30 19:00:00.000000,0
72,2020-11-30 19:00:00.000000,0
74,2020-11-30 19:00:00.000000,0
256,2020-11-30 19:00:00.000000,0
62,2020-11-30 20:00:00.000000,0
72,2020-11-30 20:00:00.000000,0
74,2020-11-30 20:00:00.000000,0
256,2020-11-30 20:00:00.000000,0
62,2020-11-30 21:00:00.000000,0
72,2020-11-30 21:00:00.000000,0
74,2020-11-30 21:00:00.000000,0
256,2020-11-30 21:00:00.000000,0
62,2020-11-30 22:00:00.000000,0
72,2020-11-30 22:00:00.000000,0
74,2020-11-30 22:00:00.000000,0
256,2020-11-30 22:00:00.000000,0
72,2020-11-30 23:00:00.000000,0
74,2020-11-30 23:00:00.000000,0
256,2020-11-30 23:00:00.000000,0
62,2020-12-01 00:00:00.000000,0
72,2020-12-01 00:00:00.000000,0
74,2020-12-01 00:00:00.000000,0
256,2020-12-01 00:00:00.000000,0
62,2020-12-01 01:00:00.000000,0
72,2020-12-01 01:00:00.000000,0
74,2020-12-01 01:00:00.000000,0
256,2020-12-01 01:00:00.000000,0
62,2020-12-01 02:00:00.000000,0
72,2020-12-01 02:00:00.000000,0
74,2020-12-01 02:00:00.000000,0
256,2020-12-01 02:00:00.000000,0
62,2020-12-01 03:00:00.000000,0
72,2020-12-01 03:00:00.000000,0
74,2020-12-01 03:00:00.000000,0
256,2020-12-01 03:00:00.000000,0
62,2020-12-01 04:00:00.000000,0
72,2020-12-01 04:00:00.000000,0
74,2020-12-01 04:00:00.000000,0
256,2020-12-01 04:00:00.000000,0
62,2020-12-01 05:00:00.000000,0
72,2020-12-01 05:00:00.000000,0
74,2020-12-01 05:00:00.000000,0
256,2020-12-01 05:00:00.000000,0
62,2020-12-01 06:00:00.000000,0
72,2020-12-01 06:00:00.000000,0
74,2020-12-01 06:00:00.000000,0
256,2020-12-01 06:00:00.000000,0
62,2020-12-01 07:00:00.000000,0.191
72,2020-12-01 07:00:00.000000,0.032
74,2020-12-01 07:00:00.000000,0.034
256,2020-12-01 07:00:00.000000,0.032
62,2020-12-01 08:00:00.000000,0.875
72,2020-12-01 08:00:00.000000,0.089
74,2020-12-01 08:00:00.000000,0.116
256,2020-12-01 08:00:00.000000,0.091
62,2020-12-01 09:00:00.000000,1.613
72,2020-12-01 09:00:00.000000,0.145
74,2020-12-01 09:00:00.000000,0.263
256,2020-12-01 09:00:00.000000,0.169
62,2020-12-01 10:00:00.000000,1.126
72,2020-12-01 10:00:00.000000,0.259
74,2020-12-01 10:00:00.000000,0.495
256,2020-12-01 10:00:00.000000,0.297
62,2020-12-01 11:00:00.000000,2.591
72,2020-12-01 11:00:00.000000,0.522
74,2020-12-01 11:00:00.000000,0.62
256,2020-12-01 11:00:00.000000,0.64
62,2020-12-01 12:00:00.000000,2.713
72,2020-12-01 12:00:00.000000,0.765
74,2020-12-01 12:00:00.000000,0.469
256,2020-12-01 12:00:00.000000,0.789
62,2020-12-01 13:00:00.000000,2.976
72,2020-12-01 13:00:00.000000,0.751
74,2020-12-01 13:00:00.000000,0
256,2020-12-01 13:00:00.000000,0.715
62,2020-12-01 14:00:00.000000,2.178
72,2020-12-01 14:00:00.000000,0.488
74,2020-12-01 14:00:00.000000,0.54
256,2020-12-01 14:00:00.000000,0.635
62,2020-12-01 15:00:00.000000,0.695
72,2020-12-01 15:00:00.000000,0.27
74,2020-12-01 15:00:00.000000,0.3
256,2020-12-01 15:00:00.000000,0.529
62,2020-12-01 16:00:00.000000,0.715
72,2020-12-01 16:00:00.000000,0.381
74,2020-12-01 16:00:00.000000,0
256,2020-12-01 16:00:00.000000,0.212
62,2020-12-01 17:00:00.000000,0.654
72,2020-12-01 17:00:00.000000,0.137
74,2020-12-01 17:00:00.000000,0.089
256,2020-12-01 17:00:00.000000,0.133
62,2020-12-01 18:00:00.000000,0.01
72,2020-12-01 18:00:00.000000,0.003
74,2020-12-01 18:00:00.000000,0.009
256,2020-12-01 18:00:00.000000,0.02
62,2020-12-01 19:00:00.000000,0
72,2020-12-01 19:00:00.000000,0
74,2020-12-01 19:00:00.000000,0
256,2020-12-01 19:00:00.000000,0
62,2020-12-01 20:00:00.000000,0
72,2020-12-01 20:00:00.000000,0
74,2020-12-01 20:00:00.000000,0
256,2020-12-01 20:00:00.000000,0
62,2020-12-01 21:00:00.000000,0
72,2020-12-01 21:00:00.000000,0
74,2020-12-01 21:00:00.000000,0
256,2020-12-01 21:00:00.000000,0
62,2020-12-01 22:00:00.000000,0
72,2020-12-01 22:00:00.000000,0
74,2020-12-01 22:00:00.000000,0
256,2020-12-01 22:00:00.000000,0
62,2020-12-01 23:00:00.000000,0
72,2020-12-01 23:00:00.000000,0
74,2020-12-01 23:00:00.000000,0
256,2020-12-01 23:00:00.000000,0
62,2020-12-02 00:00:00.000000,0
72,2020-12-02 00:00:00.000000,0
74,2020-12-02 00:00:00.000000,0
256,2020-12-02 00:00:00.000000,0
62,2020-12-02 01:00:00.000000,0
72,2020-12-02 01:00:00.000000,0
74,2020-12-02 01:00:00.000000,0
256,2020-12-02 01:00:00.000000,0
62,2020-12-02 02:00:00.000000,0
72,2020-12-02 02:00:00.000000,0
74,2020-12-02 02:00:00.000000,0
256,2020-12-02 02:00:00.000000,0
62,2020-12-02 03:00:00.000000,0
72,2020-12-02 03:00:00.000000,0
74,2020-12-02 03:00:00.000000,0
256,2020-12-02 03:00:00.000000,0
62,2020-12-02 04:00:00.000000,0
72,2020-12-02 04:00:00.000000,0
74,2020-12-02 04:00:00.000000,0
256,2020-12-02 04:00:00.000000,0
62,2020-12-02 05:00:00.000000,0
72,2020-12-02 05:00:00.000000,0
74,2020-12-02 05:00:00.000000,0
256,2020-12-02 05:00:00.000000,0
62,2020-12-02 06:00:00.000000,0
72,2020-12-02 06:00:00.000000,0
74,2020-12-02 06:00:00.000000,0
256,2020-12-02 06:00:00.000000,0
62,2020-12-02 07:00:00.000000,0.224
72,2020-12-02 07:00:00.000000,0.011
74,2020-12-02 07:00:00.000000,0.024
256,2020-12-02 07:00:00.000000,0.02
62,2020-12-02 08:00:00.000000,0.81
72,2020-12-02 08:00:00.000000,0.058
74,2020-12-02 08:00:00.000000,0.231
256,2020-12-02 08:00:00.000000,0.139
62,2020-12-02 09:00:00.000000,1.918
72,2020-12-02 09:00:00.000000,0.157
74,2020-12-02 09:00:00.000000,0
256,2020-12-02 09:00:00.000000,0.355
62,2020-12-02 10:00:00.000000,1.958
72,2020-12-02 10:00:00.000000,0.363
74,2020-12-02 10:00:00.000000,0
256,2020-12-02 10:00:00.000000,0.55
62,2020-12-02 11:00:00.000000,2.556
72,2020-12-02 11:00:00.000000,0.443
74,2020-12-02 11:00:00.000000,0
256,2020-12-02 11:00:00.000000,0.658
62,2020-12-02 12:00:00.000000,0.803
72,2020-12-02 12:00:00.000000,0.192
74,2020-12-02 12:00:00.000000,0.457
256,2020-12-02 12:00:00.000000,0.287
62,2020-12-02 13:00:00.000000,0.668
72,2020-12-02 13:00:00.000000,0.236
74,2020-12-02 13:00:00.000000,0.256
256,2020-12-02 13:00:00.000000,0.128
62,2020-12-02 14:00:00.000000,0.731
72,2020-12-02 14:00:00.000000,0.035
74,2020-12-02 14:00:00.000000,0
256,2020-12-02 14:00:00.000000,0.038
62,2020-12-02 15:00:00.000000,1.126
72,2020-12-02 15:00:00.000000,0.102
74,2020-12-02 15:00:00.000000,0.128
256,2020-12-02 15:00:00.000000,0.101
62,2020-12-02 16:00:00.000000,1.829
72,2020-12-02 16:00:00.000000,0.146
74,2020-12-02 16:00:00.000000,0.12
256,2020-12-02 16:00:00.000000,0.104
62,2020-12-02 17:00:00.000000,0.379
72,2020-12-02 17:00:00.000000,0.169
74,2020-12-02 17:00:00.000000,0.058
256,2020-12-02 17:00:00.000000,0.107
62,2020-12-02 18:00:00.000000,0.057
72,2020-12-02 18:00:00.000000,0.015
74,2020-12-02 18:00:00.000000,0
256,2020-12-02 18:00:00.000000,0.013
62,2020-12-02 19:00:00.000000,0
72,2020-12-02 19:00:00.000000,0
74,2020-12-02 19:00:00.000000,0
256,2020-12-02 19:00:00.000000,0
62,2020-12-02 20:00:00.000000,0
72,2020-12-02 20:00:00.000000,0
74,2020-12-02 20:00:00.000000,0
256,2020-12-02 20:00:00.000000,0
62,2020-12-02 21:00:00.000000,0
72,2020-12-02 21:00:00.000000,0
74,2020-12-02 21:00:00.000000,0
256,2020-12-02 21:00:00.000000,0
62,2020-12-02 22:00:00.000000,0
72,2020-12-02 22:00:00.000000,0
74,2020-12-02 22:00:00.000000,0
256,2020-12-02 22:00:00.000000,0
62,2020-12-02 23:00:00.000000,0
72,2020-12-02 23:00:00.000000,0
74,2020-12-02 23:00:00.000000,0
256,2020-12-02 23:00:00.000000,0
62,2020-12-03 00:00:00.000000,0
72,2020-12-03 00:00:00.000000,0
74,2020-12-03 00:00:00.000000,0
256,2020-12-03 00:00:00.000000,0
62,2020-12-03 01:00:00.000000,0
72,2020-12-03 01:00:00.000000,0
74,2020-12-03 01:00:00.000000,0
256,2020-12-03 01:00:00.000000,0
62,2020-12-03 02:00:00.000000,0
72,2020-12-03 02:00:00.000000,0
74,2020-12-03 02:00:00.000000,0
256,2020-12-03 02:00:00.000000,0
62,2020-12-03 03:00:00.000000,0
72,2020-12-03 03:00:00.000000,0
74,2020-12-03 03:00:00.000000,0
256,2020-12-03 03:00:00.000000,0
62,2020-12-03 04:00:00.000000,0
72,2020-12-03 04:00:00.000000,0
74,2020-12-03 04:00:00.000000,0
256,2020-12-03 04:00:00.000000,0
62,2020-12-03 05:00:00.000000,0
72,2020-12-03 05:00:00.000000,0
74,2020-12-03 05:00:00.000000,0
256,2020-12-03 05:00:00.000000,0
62,2020-12-03 06:00:00.000000,0
72,2020-12-03 06:00:00.000000,0
74,2020-12-03 06:00:00.000000,0
256,2020-12-03 06:00:00.000000,0
62,2020-12-03 07:00:00.000000,0.042
72,2020-12-03 07:00:00.000000,0.011
74,2020-12-03 07:00:00.000000,0
256,2020-12-03 07:00:00.000000,0.006
62,2020-12-03 08:00:00.000000,0.34
72,2020-12-03 08:00:00.000000,0.083
74,2020-12-03 08:00:00.000000,0.099
256,2020-12-03 08:00:00.000000,0.078
62,2020-12-03 09:00:00.000000,0.949
72,2020-12-03 09:00:00.000000,0.191
74,2020-12-03 09:00:00.000000,0.224
256,2020-12-03 09:00:00.000000,0.182
62,2020-12-03 10:00:00.000000,2.419
72,2020-12-03 10:00:00.000000,0.368
74,2020-12-03 10:00:00.000000,0
256,2020-12-03 10:00:00.000000,0.292
62,2020-12-03 11:00:00.000000,2.922
72,2020-12-03 11:00:00.000000,0.622
74,2020-12-03 11:00:00.000000,0
256,2020-12-03 11:00:00.000000,0.704
62,2020-12-03 12:00:00.000000,3.49
72,2020-12-03 12:00:00.000000,0.703
74,2020-12-03 12:00:00.000000,0.85
256,2020-12-03 12:00:00.000000,0.759
62,2020-12-03 13:00:00.000000,2.688
72,2020-12-03 13:00:00.000000,0.627
74,2020-12-03 13:00:00.000000,0
256,2020-12-03 13:00:00.000000,0.661
62,2020-12-03 14:00:00.000000,1.562
72,2020-12-03 14:00:00.000000,0.465
74,2020-12-03 14:00:00.000000,0.785
256,2020-12-03 14:00:00.000000,0.727
62,2020-12-03 15:00:00.000000,1.528
72,2020-12-03 15:00:00.000000,0.357
74,2020-12-03 15:00:00.000000,0.519
256,2020-12-03 15:00:00.000000,0.387
62,2020-12-03 16:00:00.000000,0.853
72,2020-12-03 16:00:00.000000,0.072
74,2020-12-03 16:00:00.000000,0
256,2020-12-03 16:00:00.000000,0.132
62,2020-12-03 17:00:00.000000,0.334
72,2020-12-03 17:00:00.000000,0.157
74,2020-12-03 17:00:00.000000,0.025
256,2020-12-03 17:00:00.000000,0.04
62,2020-12-03 18:00:00.000000,0.038
72,2020-12-03 18:00:00.000000,0.005
74,2020-12-03 18:00:00.000000,0.005
256,2020-12-03 18:00:00.000000,0.006
62,2020-12-03 19:00:00.000000,0
72,2020-12-03 19:00:00.000000,0
74,2020-12-03 19:00:00.000000,0
256,2020-12-03 19:00:00.000000,0
62,2020-12-03 20:00:00.000000,0
72,2020-12-03 20:00:00.000000,0
74,2020-12-03 20:00:00.000000,0
256,2020-12-03 20:00:00.000000,0
62,2020-12-03 21:00:00.000000,0
72,2020-12-03 21:00:00.000000,0
74,2020-12-03 21:00:00.000000,0
256,2020-12-03 21:00:00.000000,0
62,2020-12-03 22:00:00.000000,0
72,2020-12-03 22:00:00.000000,0
74,2020-12-03 22:00:00.000000,0
256,2020-12-03 22:00:00.000000,0
62,2020-12-03 23:00:00.000000,0
72,2020-12-03 23:00:00.000000,0
74,2020-12-03 23:00:00.000000,0
256,2020-12-03 23:00:00.000000,0
62,2020-12-04 00:00:00.000000,0
72,2020-12-04 00:00:00.000000,0
74,2020-12-04 00:00:00.000000,0
256,2020-12-04 00:00:00.000000,0
62,2020-12-04 01:00:00.000000,0
72,2020-12-04 01:00:00.000000,0
74,2020-12-04 01:00:00.000000,0
256,2020-12-04 01:00:00.000000,0
62,2020-12-04 02:00:00.000000,0
72,2020-12-04 02:00:00.000000,0
74,2020-12-04 02:00:00.000000,0
256,2020-12-04 02:00:00.000000,0
62,2020-12-04 03:00:00.000000,0
72,2020-12-04 03:00:00.000000,0
74,2020-12-04 03:00:00.000000,0
256,2020-12-04 03:00:00.000000,0
62,2020-12-04 04:00:00.000000,0
72,2020-12-04 04:00:00.000000,0
74,2020-12-04 04:00:00.000000,0
256,2020-12-04 04:00:00.000000,0
62,2020-12-04 05:00:00.000000,0
72,2020-12-04 05:00:00.000000,0
74,2020-12-04 05:00:00.000000,0
256,2020-12-04 05:00:00.000000,0
62,2020-12-04 06:00:00.000000,0
72,2020-12-04 06:00:00.000000,0
74,2020-12-04 06:00:00.000000,0
256,2020-12-04 06:00:00.000000,0
62,2020-12-04 07:00:00.000000,0.137
72,2020-12-04 07:00:00.000000,0.02
74,2020-12-04 07:00:00.000000,0
256,2020-12-04 07:00:00.000000,0.021
62,2020-12-04 08:00:00.000000,1.105
72,2020-12-04 08:00:00.000000,0.08
74,2020-12-04 08:00:00.000000,0.234
256,2020-12-04 08:00:00.000000,0.132
62,2020-12-04 09:00:00.000000,1.424
72,2020-12-04 09:00:00.000000,0.205
74,2020-12-04 09:00:00.000000,0
256,2020-12-04 09:00:00.000000,0.332
62,2020-12-04 10:00:00.000000,2.201
72,2020-12-04 10:00:00.000000,0.39
74,2020-12-04 10:00:00.000000,0
256,2020-12-04 10:00:00.000000,0.546
62,2020-12-04 11:00:00.000000,2.251
72,2020-12-04 11:00:00.000000,0.571
74,2020-12-04 11:00:00.000000,0
256,2020-12-04 11:00:00.000000,0.673
62,2020-12-04 12:00:00.000000,2.033
72,2020-12-04 12:00:00.000000,0.68
74,2020-12-04 12:00:00.000000,0.811
256,2020-12-04 12:00:00.000000,0.733
62,2020-12-04 13:00:00.000000,2.319
72,2020-12-04 13:00:00.000000,0.735
74,2020-12-04 13:00:00.000000,0
256,2020-12-04 13:00:00.000000,0.54
62,2020-12-04 14:00:00.000000,1.464
72,2020-12-04 14:00:00.000000,0.594
74,2020-12-04 14:00:00.000000,0.377
256,2020-12-04 14:00:00.000000,0.488
62,2020-12-04 15:00:00.000000,1.802
72,2020-12-04 15:00:00.000000,0.261
74,2020-12-04 15:00:00.000000,0.231
256,2020-12-04 15:00:00.000000,0.087
62,2020-12-04 16:00:00.000000,0.65
72,2020-12-04 16:00:00.000000,0.273
74,2020-12-04 16:00:00.000000,0.128
256,2020-12-04 16:00:00.000000,0.219
62,2020-12-04 17:00:00.000000,0.138
72,2020-12-04 17:00:00.000000,0.061
74,2020-12-04 17:00:00.000000,0.028
256,2020-12-04 17:00:00.000000,0.077
62,2020-12-04 18:00:00.000000,0.044
72,2020-12-04 18:00:00.000000,0.006
74,2020-12-04 18:00:00.000000,0
256,2020-12-04 18:00:00.000000,0.002
62,2020-12-04 19:00:00.000000,0
72,2020-12-04 19:00:00.000000,0
74,2020-12-04 19:00:00.000000,0
256,2020-12-04 19:00:00.000000,0
62,2020-12-04 20:00:00.000000,0
72,2020-12-04 20:00:00.000000,0
74,2020-12-04 20:00:00.000000,0
256,2020-12-04 20:00:00.000000,0
62,2020-12-04 21:00:00.000000,0
72,2020-12-04 21:00:00.000000,0
74,2020-12-04 21:00:00.000000,0
256,2020-12-04 21:00:00.000000,0
62,2020-12-04 22:00:00.000000,0
72,2020-12-04 22:00:00.000000,0
74,2020-12-04 22:00:00.000000,0
256,2020-12-04 22:00:00.000000,0
62,2020-12-04 23:00:00.000000,0
72,2020-12-04 23:00:00.000000,0
74,2020-12-04 23:00:00.000000,0
256,2020-12-04 23:00:00.000000,0
62,2020-12-05 00:00:00.000000,0
72,2020-12-05 00:00:00.000000,0
74,2020-12-05 00:00:00.000000,0
256,2020-12-05 00:00:00.000000,0
62,2020-12-05 01:00:00.000000,0
72,2020-12-05 01:00:00.000000,0
74,2020-12-05 01:00:00.000000,0
256,2020-12-05 01:00:00.000000,0
62,2020-12-05 02:00:00.000000,0
72,2020-12-05 02:00:00.000000,0
74,2020-12-05 02:00:00.000000,0
256,2020-12-05 02:00:00.000000,0
62,2020-12-05 03:00:00.000000,0
72,2020-12-05 03:00:00.000000,0
74,2020-12-05 03:00:00.000000,0
256,2020-12-05 03:00:00.000000,0
62,2020-12-05 04:00:00.000000,0
72,2020-12-05 04:00:00.000000,0
74,2020-12-05 04:00:00.000000,0
256,2020-12-05 04:00:00.000000,0
62,2020-12-05 05:00:00.000000,0
72,2020-12-05 05:00:00.000000,0
74,2020-12-05 05:00:00.000000,0
256,2020-12-05 05:00:00.000000,0
62,2020-12-05 06:00:00.000000,0
72,2020-12-05 06:00:00.000000,0
74,2020-12-05 06:00:00.000000,0
256,2020-12-05 06:00:00.000000,0
